Country,Date,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Crisis
NL,1989.5,0.316035163,0.390009648,0.661752472,0.317221927,0.384472977,0.973490126,0.800518256,0.009438008,0.005831533,0.48354531,0
NL,1989.75,0.097368551,0.995458684,0.901847132,0.683194634,0.790263876,0.569735509,0.930496153,0.009785863,0.0207337,0.497291714,0
NL,1990,0.855402458,0.992432884,0.772245196,0.078503511,0.555246505,0.663342466,0.328834947,0.765887412,0.771119415,0.022873656,0
NL,1990.25,0.418537343,0.055201702,0.133620964,0.436807667,0.140638274,0.269084527,0.345259706,0.550857475,0.76666104,0.551511515,0
NL,1990.5,0.677199863,0.357281344,0.821625926,0.442051003,0.306481731,0.085511212,0.387699906,0.4374523,0.514622045,0.113445023,0
NL,1990.75,0.630168554,0.243142174,0.990195789,0.261492838,0.259627246,0.338601531,0.045588561,0.421574518,0.786782313,0.177269635,0
NL,1991,0.432344453,0.829144309,0.049138259,0.872406009,0.333984917,0.90835079,0.076228909,0.899615244,0.805086563,0.2845211,0
NL,1991.25,0.042432478,0.661457455,0.184159245,0.904498796,0.677611527,0.04120601,0.728097997,0.316075333,0.607723461,0.575932671,0
NL,1991.5,0.270460654,0.408706145,0.219190808,0.92043985,0.121187488,0.684565295,0.848672489,0.607649141,0.432585216,0.4740492,0
NL,1991.75,0.743837133,0.736579392,0.823313397,0.510316262,0.868024138,0.059175771,0.612241408,0.847061326,0.210222409,0.137253337,0
NL,1992,0.681046154,0.999956029,0.158607085,0.956245607,0.535088061,0.592701082,0.62075214,0.696458901,0.809242066,0.478257461,0
NL,1992.25,0.854317881,0.569461279,0.038969068,0.031135299,0.834922695,0.456281826,0.04262695,0.087532269,0.096787048,0.495553404,0
NL,1992.5,0.070539084,0.073914287,0.740637126,0.726456167,0.230161247,0.442342194,0.488490327,0.297382143,0.396645737,0.257725659,0
NL,1992.75,0.929299432,0.535407897,0.092455889,0.787650708,0.119393823,0.243710313,0.073600203,0.302988253,0.362650079,0.35653924,0
NL,1993,0.639939828,0.079604054,0.785421304,0.141483029,0.732961549,0.005217926,0.662680003,0.222222136,0.438401966,0.671228096,0
NL,1993.25,0.613849376,0.688309869,0.60468412,0.7734827,0.67217092,0.930684102,0.385239223,0.386826,0.651755765,0.822530505,0
NL,1993.5,0.672401615,0.198016133,0.29938009,0.646643095,0.153231809,0.238567553,0.583491341,0.570433581,0.337900093,0.394154141,0
NL,1993.75,0.861351033,0.984350061,0.121917945,0.842221082,0.380475569,0.831557485,0.080306837,0.027171897,0.629171299,0.511793658,0
NL,1994,0.538552316,0.640820749,0.707598604,0.410217754,0.290961793,0.01479163,0.693587542,0.611900677,0.130379334,0.211474386,0
NL,1994.25,0.473856074,0.474576592,0.700123742,0.592388649,0.00546538,0.126976957,0.76876879,0.526048689,0.250027555,0.66126964,0
NL,1994.5,0.934251256,0.116763229,0.898463258,0.704737225,0.28701519,0.044941826,0.920513294,0.084234454,0.840378277,0.352634438,0
NL,1994.75,0.732005214,0.920116057,0.593481662,0.50138014,0.185054724,0.299438125,0.240635532,0.412173657,0.485108731,0.661518567,0
NL,1995,0.310202841,0.386074696,0.114954012,0.688835374,0.586394983,0.426918909,0.771309225,0.020917374,0.428196876,0.942318821,0
NL,1995.25,0.60329051,0.238176608,0.896975096,0.645466723,0.663581093,0.913731197,0.420752474,0.190315262,0.549440914,0.132196291,0
NL,1995.5,0.621895113,0.6339239,0.830280317,0.741622153,0.179758808,0.235094205,0.100063751,0.373786111,0.387215237,0.20559038,0
NL,1995.75,0.836603355,0.571902734,0.446189644,0.795312639,0.195757936,0.280527824,0.039515638,0.962863366,0.91496001,0.918131867,0
NL,1996,0.790474942,0.537347763,0.326897328,0.552079938,0.311321843,0.474191708,0.431420739,0.779697574,0.670702551,0.472375868,0
NL,1996.25,0.086185966,0.124899625,0.635868966,0.048164957,0.689868118,0.632861531,0.653708259,0.780528082,0.531895972,0.534603531,0
NL,1996.5,0.139312947,0.461796292,0.317613698,0.454847209,0.120288067,0.210028325,0.692750373,0.298206252,0.463146305,0.29679138,0
NL,1996.75,0.074362637,0.692105495,0.510780373,0.908852282,0.749460307,0.878062758,0.415281515,0.885795353,0.277004048,0.046718981,0
NL,1997,0.522178063,0.610299227,0.637324095,0.379282396,0.277723689,0.04256433,0.7005996,0.012605156,0.575538779,0.736454919,0
NL,1997.25,0.959983156,0.071899343,0.455146049,0.22159244,0.971063642,0.331359805,0.471203926,0.471421877,0.201356314,0.348279102,0
NL,1997.5,0.028326589,0.949083933,0.487226426,0.07437485,0.554646771,0.930225171,0.34660932,0.089678841,0.404624115,0.147737248,0
NL,1997.75,0.937570738,0.69402812,0.577878425,0.66000261,0.271182609,0.585750489,0.419691916,0.650844071,0.632428854,0.137689497,0
NL,1998,0.257253479,0.466650056,0.971090277,0.42733609,0.752550739,0.018978755,0.00831954,0.698424589,0.113334139,0.923556642,0
NL,1998.25,0.586483097,0.079079646,0.092521146,0.224211086,0.6658264,0.297111231,0.730501957,0.771352007,0.515109446,0.678827362,0
NL,1998.5,0.204937746,0.17559732,0.745738367,0.997625498,0.273821085,0.484116181,0.014801203,0.003106487,0.659091354,0.029512449,0
NL,1998.75,0.392872953,0.986661245,0.174868189,0.249575801,0.823458122,0.712398922,0.880865177,0.58270692,0.604093859,0.821621738,0
NL,1999,0.875080581,0.484631063,0.615824793,0.020970112,0.992279165,0.636115747,0.471861729,0.907680548,0.315874828,0.92752889,0
NL,1999.25,0.2636607,0.336323704,0.476929452,0.009478476,0.825016891,0.27947544,0.371832493,0.927572016,0.953576242,0.745613048,0
NL,1999.5,0.534113491,0.929682898,0.182981143,0.675034544,0.938743994,0.62440617,0.018104196,0.185923742,0.198589853,0.941429148,0
NL,1999.75,0.135410479,0.187891748,0.695631088,0.434191199,0.524311674,0.435118438,0.162532612,0.10117126,0.295734026,0.130492136,0
NL,2000,0.884087561,0.600743238,0.112041601,0.2671962,0.788421612,0.671255165,0.297577971,0.628704789,0.117892215,0.490573596,0
NL,2000.25,0.790058955,0.506535395,0.873998509,0.713532524,0.484276804,0.85985313,0.893365444,0.37915755,0.69593233,0.687963606,0
NL,2000.5,0.155271191,0.342131124,0.36975081,0.688398303,0.042541275,0.366913644,0.103429247,0.513207789,0.036007595,0.221444596,0
NL,2000.75,0.104189057,0.249709051,0.461003971,0.633963036,0.667002065,0.830649363,0.57193141,0.5064468,0.2206295,0.315969126,0
NL,2001,0.925286218,0.298121214,0.622711954,0.04400332,0.925019188,0.756677031,0.679734859,0.702992811,0.931104779,0.368220926,0
NL,2001.25,0.909740088,0.940648323,0.472136788,0.808492108,0.57255982,0.484217812,0.331130613,0.555489846,0.96227094,0.218285906,0
NL,2001.5,0.282743902,0.935950369,0.333726023,0.869715686,0.820901725,0.455887556,0.983872901,0.073435543,0.581338122,0.763031136,0
NL,2001.75,0.835398133,0.899591649,0.40249529,0.567968509,0.399590366,0.71097681,0.45016113,0.099780075,0.300802431,0.628119396,0
NL,2002,0.663570834,0.581876992,0.005984302,0.345796186,0.548725295,0.450700233,0.168240269,0.046115175,0.26455872,0.651524115,0
NL,2002.25,0.118508336,0.609894066,0.368408931,0.405574941,0.071020403,0.398306935,0.993075669,0.991998258,0.60171723,0.947012785,0
NL,2002.5,0.259276819,0.254908212,0.400070709,0.391505332,0.285329164,0.835547935,0.799260354,0.413905307,0.828953793,0.352743406,0
NL,2002.75,0.131669137,0.346184943,0.577451492,0.258629103,0.631185028,0.047283577,0.393075673,0.0999466,0.232774691,0.076193888,0
NL,2003,0.185914545,0.204590369,0.271562307,0.505988546,0.303827498,0.486006017,0.779929229,0.888922603,0.323466882,0.634419282,0
NL,2003.25,0.844521739,0.998277367,0.568714955,0.438369204,0.854615975,0.272829754,0.984208802,0.744138555,0.205620964,0.781675703,0
NL,2003.5,0.795546859,0.922474557,0.705650008,0.037590859,0.723524975,0.271927048,0.525350415,0.915419143,0.364100829,0.770001535,0
NL,2003.75,0.811809651,0.63517948,0.403554541,0.308852598,0.524612244,0.414801481,0.364713244,0.498117491,0.299755608,0.358418829,0
NL,2004,0.115504747,0.40108234,0.871891093,0.88366659,0.916945299,0.064325741,0.585026036,0.160536598,0.786853646,0.212372169,0
NL,2004.25,0.804300539,0.606778238,0.218479566,0.07763847,0.351723149,0.871133089,0.218279926,0.189540491,0.994059103,0.788695307,0
NL,2004.5,0.701437302,0.50384833,0.977201073,0.820134235,0.440789235,0.445460269,0.003448445,0.145278451,0.704379903,0.179760296,0
NL,2004.75,0.030484986,0.388088395,0.841677721,0.912751346,0.560075176,0.762897091,0.748191679,0.775000164,0.889163466,0.706389417,0
NL,2005,0.580063651,0.621395399,0.285546555,0.124215474,0.172338809,0.037594104,0.939439857,0.675414699,0.64808523,0.118163767,0
NL,2005.25,0.902214809,0.788901507,0.106438119,0.552762947,0.187586192,0.372055174,0.577373455,0.208844289,0.566491181,0.881621858,0
NL,2005.5,0.084959726,0.397921663,0.483592075,0.319412958,0.918079999,0.470009772,0.312195629,0.020351384,0.394608203,0.883550728,0
NL,2005.75,0.693517879,0.631822578,0.969778831,0.278684611,0.431390846,0.535682353,0.974605176,0.149386325,0.391189503,0.498745255,0
NL,2006,0.454109048,0.186474595,0.82979787,0.618111477,0.381436914,0.737648644,0.980638663,0.947473809,0.490570257,0.144987001,0
NL,2006.25,0.056376085,0.722555133,0.047478818,0.149196365,0.299240632,0.467893127,0.143468818,0.531944439,0.167560877,0.29492947,0
NL,2006.5,0.176892898,0.892134069,0.690625753,0.831217403,0.536010078,0.21482382,0.145135702,0.711533342,0.860424085,0.199880672,0
NL,2006.75,0.740221956,0.569725568,0.915405271,0.340602373,0.654035751,0.663649165,0.601526869,0.498206675,0.827739052,0.681939056,0
NL,2007,0.235814504,0.301340348,0.809983565,0.57086643,0.759219344,0.426525397,0.36932699,0.66286016,0.934716369,0.005112827,0
NL,2007.25,0.875297802,0.985137431,0.896383738,0.434898391,0.710647074,0.832152621,0.987923064,0.951420564,0.247635631,0.254195366,0
NL,2007.5,0.671240576,0.488503082,0.698901771,0.442021002,0.151817902,0.144627826,0.127160495,0.247988404,0.776517048,0.978911685,0
NL,2007.75,0.674479444,0.07450778,0.800452789,0.420239554,0.365430077,0.360634664,0.907514776,0.358277332,0.53088689,0.554026224,0
NL,2008,0.437259152,0.429748699,0.715515615,0.341985853,0.913954173,0.595983986,0.308505602,0.118904992,0.425953597,0.403297621,1
NL,2008.25,0.457964793,0.307152958,0.681939754,0.703225458,0.667102687,0.983414359,0.654511073,0.43217274,0.663753809,0.161552497,1
NL,2008.5,0.001738873,0.85022381,0.088426803,0.721124789,0.800070306,0.51186323,0.557611174,0.978785863,0.98232649,0.042079717,1
NL,2008.75,0.681232685,0.203301959,0.469566569,0.802818162,0.111913736,0.528263662,0.347930365,0.830377864,0.489908512,0.986106811,1
NL,2009,0.700732144,0.828673202,0.171211336,0.604337668,0.671399077,0.788227965,0.303555433,0.406457797,0.23428303,0.030932694,1
NL,2009.25,0.899243552,0.134965245,0.645193884,0.024991812,0.32833635,0.822713635,0.972162907,0.899895712,0.437421938,0.601489335,1
NL,2009.5,0.476365372,0.131388471,0.27859825,0.653009906,0.767481106,0.849293414,0.40143197,0.133099222,0.179403067,0.076376343,1
NL,2009.75,0.209941357,0.048398158,0.558169823,0.134911688,0.904433182,0.108002008,0.52682294,0.593685753,0.375322231,0.798231334,1
NL,2010,0.523824108,0.880029283,0.837835285,0.074298739,0.327862943,0.827105452,0.538775218,0.507972368,0.268096764,0.557401134,1
NL,2010.25,0.277201532,0.116248109,0.19437539,0.192324139,0.210032489,0.785266392,0.619712352,0.364135382,0.856958517,0.279027842,1
NL,2010.5,0.397764543,0.515526088,0.237766922,0.06736559,0.838543123,0.004580387,0.596738838,0.117684638,0.198981733,0.010661418,1
NL,2010.75,0.366811226,0.239383999,0.476604189,0.001178722,0.125398957,0.158905598,0.131341907,0.581584974,0.971870842,0.461413802,1
NL,2011,0.924739848,0.468076775,0.468754577,0.569969695,0.122319822,0.540848798,0.833928392,0.777628723,0.371668506,0.356857914,1
NL,2011.25,0.974189212,0.781709068,0.913495962,0.507639042,0.271570326,0.141867931,0.535666093,0.995096914,0.328068253,0.049562292,1
NL,2011.5,0.74123854,0.96659708,0.824190262,0.004279544,0.650027084,0.645050081,0.596650186,0.860576092,0.321277878,0.038944996,1
NL,2011.75,0.427762826,0.369727711,0.679178004,0.229574368,0.442881702,0.418834842,0.150773933,0.928021981,0.16941487,0.59284282,1
NL,2012,0.260633981,0.07993735,0.652029232,0.246861519,0.000920659,0.103975359,0.489067167,0.68830955,0.393964832,0.430585565,1
NL,2012.25,0.031479394,0.570041336,0.497844378,0.976166511,0.375222733,0.998956483,0.1653352,0.307981673,0.947892616,0.282715166,1
NL,2012.5,0.521761427,0.428731004,0.737348105,0.198708112,0.435565504,0.085488008,0.354939204,0.250938966,0.388790368,0.083129951,1
NL,2012.75,0.258269919,0.590095918,0.878349495,0.812404335,0.482698712,0.34393984,0.77409159,0.932828914,0.448238082,0.911299228,1
NL,2013,0.205464252,0.532635757,0.934428196,0.811925113,0.741139322,0.277746528,0.451119546,0.117432558,0.966282685,0.074310849,1
NL,2013.25,0.323838559,0.167364765,0.611107696,0.368610632,0.861938232,0.919787332,0.908729531,0.24670628,0.339204627,0.099032152,0
NL,2013.5,0.653795908,0.289515774,0.465724397,0.829726037,0.72405707,0.057537337,0.416785082,0.802031065,0.546102739,0.093755509,0
NL,2013.75,0.775649928,0.664729121,0.757573649,0.748844268,0.707948272,0.097587411,0.811280382,0.945330896,0.06896952,0.470980723,0
NL,2014,0.127166742,0.01995964,0.003526995,0.25143441,0.070141787,0.785522285,0.67369727,0.687035281,0.372426195,0.77308341,0
NL,2014.25,0.363253707,0.299862723,0.277132133,0.808066186,0.823497894,0.577553833,0.583496363,0.188733289,0.519246707,0.253537108,0
NL,2014.5,0.735098735,0.431927936,0.085062168,0.070993491,0.017734236,0.853188093,0.832407252,0.865123836,0.217750495,0.447488865,0
NL,2014.75,0.455231831,0.380619064,0.331256495,0.797508481,0.18762932,0.770058205,0.620728559,0.772163292,0.16950496,0.397976835,0
NL,2015,0.561385807,0.226501892,0.216893837,0.944777105,0.232177563,0.396390738,0.710788035,0.519334559,0.185714881,0.488823158,0
NL,2015.25,0.813449737,0.729672008,0.106889081,0.372513444,0.276073551,0.710946344,0.108723173,0.158341628,0.376533204,0.134662548,0
NL,2015.5,0.503357483,0.834100933,0.503048532,0.011424753,0.214147622,0.89797006,0.413305986,0.315195031,0.646149031,0.838926834,0
NL,2015.75,0.713353334,0.02624687,0.919969811,0.660855192,0.534703209,0.647867411,0.997105022,0.647823571,0.449014259,0.682651283,0
NL,2016,0.025826699,0.496279526,0.74807157,0.621783403,0.670696738,0.471978535,0.228686097,0.448972606,0.212811325,0.886761366,0
NL,2016.25,0.680241599,0.894128191,0.456544643,0.860320873,0.596010236,0.14390059,0.852789719,0.807642818,0.023813917,0.16622371,0
NL,2016.5,0.418112118,0.901428594,0.789051874,0.71939622,0.179609198,0.19487652,0.349195686,0.749778686,0.211511723,0.143322587,0
NL,2016.75,0.659049931,0.667440078,0.644000031,0.589569099,0.530690855,0.089677844,0.825506801,0.465527195,0.723955452,0.099062819,0
NO,1970,0.543285749,0.501861573,0.489587377,0.668232149,0.590396163,0.254494284,0.355509052,0.83757509,0.919011717,0.599767769,0
NO,1970.25,0.858459174,0.498785271,0.839716315,0.692458323,0.526178694,0.612300574,0.694834496,0.876914024,0.165161147,0.220847617,0
NO,1970.5,0.72456011,0.406308991,0.257435211,0.30948803,0.963126074,0.333868169,0.890402798,0.962358046,0.328254276,0.008580828,0
NO,1970.75,0.263852005,0.266246991,0.064131841,0.011773755,0.333087362,0.97547263,0.380085142,0.084554378,0.526294066,0.551507359,0
NO,1971,0.040184197,0.049052809,0.743545569,0.06385314,0.397052822,0.783049613,0.541875175,0.891121805,0.291264009,0.536220469,0
NO,1971.25,0.921266477,0.267570401,0.052332387,0.279818799,0.153464945,0.370184063,0.051452229,0.863772665,0.656144738,0.675636099,0
NO,1971.5,0.296240986,0.560583402,0.080524293,0.388926202,0.121546482,0.435280557,0.334352269,0.255417903,0.619193255,0.594079779,0
NO,1971.75,0.143001926,0.61575045,0.522169429,0.795310855,0.652827936,0.512274558,0.680652822,0.285258656,0.416313252,0.815854182,0
NO,1972,0.9556123,0.258519624,0.158101654,0.901475789,0.794294718,0.599210779,0.145613585,0.45418634,0.648732625,0.17378117,0
NO,1972.25,0.326188782,0.139138924,0.814369139,0.695181291,0.641162453,0.845538661,0.4063908,0.38532676,0.014973311,0.418611131,0
NO,1972.5,0.718003829,0.876900573,0.79174074,0.715112077,0.202160745,0.512497384,0.815011242,0.138047019,0.771723491,0.671723027,0
NO,1972.75,0.252323923,0.133732456,0.801635651,0.045424752,0.132322472,0.855235298,0.036185601,0.86255002,0.433742287,0.502702423,0
NO,1973,0.879987695,0.780263059,0.91390843,0.09387908,0.410540647,0.516071338,0.126707452,0.491291573,0.864908097,0.4642918,0
NO,1973.25,0.195134431,0.331647988,0.278458269,0.589794945,0.925044599,0.704878146,0.795056101,0.8747949,0.582435467,0.21334895,0
NO,1973.5,0.137262817,0.566425854,0.60869339,0.085064178,0.895743876,0.239451429,0.991643589,0.030829635,0.858306648,0.102842033,0
NO,1973.75,0.582659872,0.538724947,0.025029609,0.275522879,0.999878794,0.827821671,0.41069493,0.02297299,0.452920385,0.414840543,0
NO,1974,0.304375492,0.543945451,0.403166627,0.008642877,0.981654458,0.338979428,0.579091016,0.594866592,0.503385997,0.583040427,0
NO,1974.25,0.614279961,0.775964403,0.441780422,0.861447345,0.680932651,0.297761422,0.478498273,0.18068846,0.976080979,0.089286136,0
NO,1974.5,0.629359647,0.491869256,0.148062384,0.986975746,0.863643896,0.319675493,0.427214785,0.601749144,0.990061993,0.402059007,0
NO,1974.75,0.079248823,0.981477872,0.419919898,0.78879592,0.005048618,0.164098936,0.497161845,0.050124837,0.460251505,0.865304169,0
NO,1975,0.317581022,0.018032422,0.536293232,0.342168257,0.019064219,0.387134779,0.962350684,0.600363081,0.161377829,0.334532163,0
NO,1975.25,0.823651248,0.473652706,0.718836408,0.944207096,0.807067049,0.622767399,0.470355612,0.308353704,0.675725176,0.54121954,0
NO,1975.5,0.890876976,0.835276402,0.584350605,0.252203355,0.627484607,0.18916965,0.059161215,0.366283697,0.879734074,0.942102993,0
NO,1975.75,0.535144824,0.719477892,0.217276823,0.646510249,0.41617146,0.443171772,0.175567548,0.673932611,0.48495712,0.581567609,0
NO,1976,0.821695302,0.939369001,0.590546733,0.381418686,0.899663187,0.129685352,0.469521361,0.013203806,0.141837907,0.404475223,0
NO,1976.25,0.037379955,0.2792706,0.643627269,0.244878965,0.472672704,0.928404882,0.851239794,0.452456402,0.239139105,0.213490714,0
NO,1976.5,0.988212046,0.938044985,0.342520134,0.667988637,0.575793441,0.693189064,0.775304609,0.087297554,0.763191243,0.881338267,0
NO,1976.75,0.320380849,0.186495284,0.32902716,0.283117985,0.464225927,0.172536166,0.704243897,0.339147797,0.347451868,0.985701303,0
NO,1977,0.669629288,0.013014634,0.898968749,0.91679868,0.64478481,0.78758347,0.13571928,0.628443879,0.827575825,0.403395546,0
NO,1977.25,0.355818588,0.867957947,0.116033233,0.305158463,0.2121241,0.247708343,0.436571552,0.747264766,0.833153256,0.734761554,0
NO,1977.5,0.331787899,0.949455195,0.792817415,0.022141697,0.93179786,0.333079507,0.465747208,0.591600145,0.197468335,0.07242645,0
NO,1977.75,0.471853996,0.588000071,0.201696968,0.315389592,0.318888822,0.852729283,0.556257984,0.265705843,0.748411657,0.918638872,0
NO,1978,0.61137806,0.60794749,0.812713251,0.788026544,0.201123023,0.954101834,0.675594488,0.294803865,0.692262218,0.35582249,0
NO,1978.25,0.873900191,0.364925884,0.324425662,0.391283082,0.833479614,0.134996501,0.97066559,0.750491053,0.175486166,0.405071823,0
NO,1978.5,0.663105733,0.033623958,0.726709314,0.45495186,0.142701488,0.610483525,0.516073888,0.166087522,0.778021744,0.624640814,0
NO,1978.75,0.526599572,0.8238936,0.234044992,0.221604887,0.560389797,0.202207205,0.556076863,0.033123114,0.456446156,0.591451772,0
NO,1979,0.260067032,0.176499559,0.007786221,0.767828692,0.220130813,0.720672804,0.104150267,0.004088856,0.040373305,0.321898742,0
NO,1979.25,0.820450435,0.984908386,0.662081844,0.240044385,0.664397477,0.291923806,0.739782339,0.158402953,0.994512016,0.572764774,0
NO,1979.5,0.122426315,0.299528037,0.896711424,0.948751345,0.289579716,0.615937776,0.604529643,0.266602903,0.572938379,0.148587439,0
NO,1979.75,0.648731274,0.120255552,0.233642829,0.939278709,0.235961291,0.930447203,0.276895803,0.472715287,0.487797682,0.673225491,0
NO,1980,0.114876838,0.109831772,0.749322916,0.691968353,0.516650535,0.180854613,0.313956073,0.529934744,0.290972004,0.037469179,0
NO,1980.25,0.465906735,0.956869378,0.156985957,0.638634676,0.329474138,0.970815993,0.180252763,0.229146909,0.889023818,0.664442773,0
NO,1980.5,0.744326607,0.35546651,0.24002075,0.93235327,0.618054624,0.419154117,0.472337424,0.592564303,0.856576917,0.396926261,0
NO,1980.75,0.663434265,0.812008426,0.350459528,0.775210278,0.628958828,0.568234222,0.338560183,0.161189395,0.368935857,0.91646517,0
NO,1981,0.609317882,0.990300618,0.392697005,0.967477308,0.839904088,0.22006351,0.024652341,0.688174773,0.708798257,0.850631075,0
NO,1981.25,0.167462898,0.418398715,0.567971343,0.823633871,0.395335552,0.630751217,0.636544391,0.477109642,0.291865295,0.835170732,0
NO,1981.5,0.602612661,0.49646101,0.757770738,0.639502831,0.909481416,0.98021493,0.895960627,0.546766592,0.887748526,0.15878891,0
NO,1981.75,0.740126277,0.883577618,0.147424353,0.980060115,0.792269307,0.445201937,0.387691372,0.725897091,0.650702411,0.953447165,0
NO,1982,0.313517892,0.574842198,0.283496173,0.477201384,0.935535115,0.294714592,0.470169695,0.236897269,0.724427757,0.039422068,0
NO,1982.25,0.815778109,0.107678649,0.36440774,0.185693588,0.803465005,0.070696416,0.428288607,0.163148121,0.195657123,0.819605584,0
NO,1982.5,0.908721976,0.003681792,0.236897111,0.357951037,0.837339402,0.305137598,0.642939904,0.074571563,0.423341063,0.85960588,0
NO,1982.75,0.950615217,0.280311817,0.827551175,0.29647982,0.5507249,0.937122669,0.051851895,0.76219427,0.916785985,0.230931135,0
NO,1983,0.08301582,0.48992431,0.547430749,0.207456382,0.826812123,0.089257105,0.764831331,0.645394634,0.047375419,0.680890716,0
NO,1983.25,0.524102284,0.985100799,0.522035498,0.764362066,0.425171947,0.033654401,0.873489683,0.67503872,0.20972662,0.790719005,0
NO,1983.5,0.005888486,0.356842602,0.568808863,0.984871925,0.297830127,0.168797577,0.637709495,0.395535484,0.238723803,0.618921289,0
NO,1983.75,0.131107235,0.943558487,0.369361571,0.30768285,0.992804806,0.300415351,0.975828185,0.534010339,0.925321171,0.995869502,0
NO,1984,0.170194998,0.626475805,0.53721733,0.269574763,0.103081139,0.358709002,0.481162421,0.903337104,0.901305519,0.250352391,0
NO,1984.25,0.812192293,0.148910651,0.103692264,0.832832916,0.288847901,0.095826495,0.129935122,0.380634633,0.945427182,0.509322031,0
NO,1984.5,0.028596293,0.563658883,0.767352272,0.763166588,0.642219812,0.496658819,0.127073402,0.729994865,0.233624955,0.136954599,0
NO,1984.75,0.267757208,0.011725716,0.902860938,0.291662735,0.261079986,0.812467302,0.614156055,0.227864696,0.315205144,0.279843467,0
NO,1985,0.354779839,0.020060043,0.396519584,0.995142116,0.700991763,0.635631583,0.135567237,0.566282209,0.465422151,0.779135421,0
NO,1985.25,0.941693863,0.383084132,0.178215646,0.503282807,0.3561681,0.392451846,0.051732907,0.782109057,0.797440786,0.928619209,0
NO,1985.5,0.083503914,0.526571714,0.450944716,0.985082404,0.263093499,0.628411446,0.891707684,0.982875043,0.151675129,0.80462981,0
NO,1985.75,0.405998436,0.216667057,0.708542407,0.615836449,0.283970669,0.842168496,0.921007463,0.581993123,0.42840903,0.956318928,0
NO,1986,0.460778741,0.74432107,0.535085734,0.432057182,0.204576368,0.630859764,0.738781206,0.82081474,0.510345433,0.163598831,0
NO,1986.25,0.799769384,0.606180914,0.536106921,0.126823132,0.915813031,0.209845407,0.328148779,0.78494092,0.42192509,0.228639502,0
NO,1986.5,0.08317657,0.720191093,0.925902169,0.482680513,0.539799045,0.728846072,0.602656188,0.165934183,0.130688895,0.813852729,0
NO,1986.75,0.065342339,0.874606336,0.263859763,0.056124505,0.257049996,0.501304455,0.006011825,0.812702933,0.591642713,0.178525557,0
NO,1987,0.347167746,0.394966327,0.906185949,0.389588967,0.35232495,0.595044968,0.434353591,0.747802665,0.544332234,0.704096926,0
NO,1987.25,0.208950034,0.168629908,0.132292886,0.865126556,0.353967981,0.020699517,0.091827401,0.727009074,0.333305676,0.710127607,0
NO,1987.5,0.916158689,0.089680715,0.768638974,0.914372106,0.197484281,0.142825133,0.93014624,0.229719915,0.337556381,0.473464796,0
NO,1987.75,0.160045749,0.636890975,0.34447168,0.554371797,0.760034371,0.696111542,0.856368509,0.52853423,0.055371126,0.246685589,0
NO,1988,0.893315697,0.800290544,0.766588844,0.581066966,0.561928883,0.519637776,0.446091891,0.596616506,0.949763225,0.48575392,0
NO,1988.25,0.826309955,0.493073503,0.692218377,0.468327901,0.513703708,0.472233518,0.469958206,0.847435227,0.736315156,0.588261783,0
NO,1988.5,0.813385863,0.063387384,0.466289508,0.841807976,0.753037114,0.668469326,0.348855179,0.829094366,0.932475747,0.895593,1
NO,1988.75,0.89625368,0.824726945,0.868343807,0.712721871,0.6876936,0.330328094,0.999273046,0.891874044,0.470264352,0.551950315,1
NO,1989,0.513053862,0.701938267,0.518282195,0.748719132,0.242669386,0.542458835,0.452510323,0.058230509,0.469590034,0.072750484,1
NO,1989.25,0.445276265,0.237602638,0.301062856,0.477346905,0.219504975,0.474482711,0.728770784,0.344969706,0.588957876,0.801823746,1
NO,1989.5,0.756333998,0.42530712,0.394419603,0.413482891,0.904318198,0.489986596,0.362153365,0.093855864,0.293019284,0.060365301,1
NO,1989.75,0.528592093,0.106378453,0.332233999,0.977316927,0.40592005,0.252968778,0.512796783,0.832835461,0.951382635,0.430184625,1
NO,1990,0.675614635,0.89612007,0.830452627,0.918705755,0.021051065,0.103326498,0.844443331,0.648422372,0.071417706,0.486812389,1
NO,1990.25,0.846781949,0.451441177,0.694139375,0.963732321,0.594012648,0.067722934,0.734750608,0.913719993,0.683957159,0.651173464,1
NO,1990.5,0.183263104,0.319749065,0.038856592,0.24061903,0.394920986,0.211870661,0.770347879,0.854543647,0.613328713,0.360032692,1
NO,1990.75,0.194413545,0.345513631,0.14325238,0.219798812,0.127789725,0.332786964,0.275043514,0.097159499,0.232915987,0.524396406,1
NO,1991,0.456080699,0.079596646,0.740566572,0.74448754,0.324340496,0.52382979,0.690627597,0.836272629,0.052455885,0.782973511,1
NO,1991.25,0.3449771,0.747593887,0.755794727,0.989349615,0.930131774,0.625347271,0.135679828,0.78921706,0.194411129,0.087559473,1
NO,1991.5,0.121399551,0.700274794,0.09738754,0.183472014,0.636062632,0.92433335,0.270389253,0.391125537,0.60344406,0.017322152,1
NO,1991.75,0.550433661,0.279790969,0.056461139,0.291699395,0.656082365,0.473700874,0.545989754,0.549701274,0.795491751,0.640783337,1
NO,1992,0.44890383,0.080819539,0.814329758,0.111266595,0.744568006,0.448908061,0.211666588,0.230988726,0.269730259,0.68793074,1
NO,1992.25,0.402921227,0.846487996,0.376590404,0.976260235,0.307769532,0.79446264,0.028135177,0.250409715,0.61302035,0.479429502,1
